price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,statezip,city_encoded,renovation_age,house_age
12.706696406811568,2,1.0,7.038783541388542,8.565983355585669,1.5,0,0,4,1140,0,98133.0,583967.5230994199,29,65
12.409013489526863,3,1.75,7.560080465021827,9.138414632404594,1.0,0,0,3,1000,920,98001.0,301050.9595813714,30,30
13.215853720491667,4,2.5,7.975908360165538,8.754318540250866,2.0,0,0,3,2910,0,98059.0,379632.31317664264,6,6
13.592367006650065,3,2.5,8.083328608786376,8.969160133175821,2.0,0,0,3,3240,0,98075.0,702985.8311003743,20,20
12.429016176841717,3,2.0,7.346010209913293,9.618468597503831,1.0,0,0,4,1550,0,98059.0,379632.31317664264,42,56
12.254862809699606,5,2.0,7.6255950721324535,9.230142999272362,1.0,0,0,3,1430,620,98198.0,304992.54679803445,13,58
13.993656743347747,2,2.5,7.705262474866325,8.294049640102028,2.0,0,0,3,2220,0,98112.0,583967.5230994199,14,14
13.279367126213993,2,1.0,7.478734825567875,9.064157861798101,1.5,0,0,3,1520,250,98117.0,583967.5230994199,16,65
13.329377546788654,4,1.75,7.7406644019172415,9.367344120785848,1.0,0,0,4,1960,340,98052.0,664965.7806563632,37,37
13.335052470814679,3,2.0,7.495541943884256,8.517193191416238,1.0,0,0,4,1080,720,98115.0,583967.5230994199,32,72
13.097219913195639,4,1.75,7.605890001053122,9.128153700988236,1.0,0,0,3,1470,540,98034.0,651583.5919080962,10,37
13.141969907043247,3,2.5,7.489970898834801,7.984786359616643,2.0,0,0,3,1790,0,98027.0,599368.9289127849,4,4
13.35605114259421,4,2.5,7.799753318287247,8.802522498284421,2.0,0,0,3,2440,0,98117.0,583967.5230994199,0,0
13.226723392728571,3,2.5,7.570443252057374,8.074337694089515,2.0,0,0,3,1940,0,98027.0,599368.9289127849,5,5
12.736700896592344,2,1.5,7.05617528410041,7.984786359616643,2.0,0,0,3,1160,0,98144.0,583967.5230994199,13,13
13.62918097977278,4,2.5,8.131530710604252,9.179056081936416,2.0,0,0,3,3400,0,98052.0,664965.7806563632,7,7
13.698976741708323,4,4.25,8.258422462458876,8.656955133791396,2.0,0,0,3,3410,1010,98027.0,599368.9289127849,8,8
12.812435696005227,3,3.0,7.359467638255621,7.984786359616643,3.0,0,0,3,1571,0,98125.0,583967.5230994199,6,6
13.077366011473593,3,2.5,8.019612794400267,8.419580362549237,2.0,0,0,3,3040,0,98056.0,379632.31317664264,7,7
13.698976741708323,5,3.5,8.258422462458876,8.699514748210191,2.0,0,0,3,3200,1210,98027.0,599368.9289127849,8,8
13.476111241621927,4,2.5,7.803843303538772,8.353968130313271,2.0,0,0,3,2450,0,98052.0,664965.7806563632,91,1
12.891691559669328,4,2.0,7.272398392570047,8.946374826141717,1.0,0,0,3,1200,240,98034.0,651583.5919080962,43,43
13.017002861746503,2,2.0,7.003065458786462,8.006367567650246,1.5,0,0,3,1100,0,98117.0,583967.5230994199,9,102
12.774223335915433,3,1.0,7.2078598714324755,8.954156966583772,1.0,0,0,4,860,490,98125.0,583967.5230994199,26,67
13.319573546692034,4,2.5,7.673223121121708,10.54484131366684,2.0,0,0,3,2150,0,98052.0,664965.7806563632,29,29
12.363076394339839,3,1.75,7.306531398939505,9.031931152002144,1.0,0,0,4,1010,480,98042.0,303283.50340135716,39,39
13.237476184504834,3,2.0,7.600902459542082,8.85366542803745,2.0,0,0,3,2000,0,98136.0,583967.5230994199,28,98
13.058358047428417,2,1.0,6.937314081223682,8.389359819906353,1.0,0,0,3,1030,0,98117.0,583967.5230994199,3,90
12.70487629406884,2,1.0,6.84587987526405,8.80792062205398,1.0,0,0,3,720,0,98117.0,583967.5230994199,15,72
13.098070684835283,5,2.0,7.61085279039525,8.517193191416238,1.5,0,0,4,2020,0,98117.0,583967.5230994199,76,76
12.542187675503545,3,1.75,7.365180126021013,9.005895898094458,1.0,0,1,4,1100,480,98198.0,304992.54679803445,52,52
13.314635265051452,4,2.5,7.6544432264701125,9.536040511615484,2.0,0,0,3,2110,0,98027.0,599368.9289127849,14,27
12.65075846679162,4,2.0,7.170119543449628,8.861350110795998,1.0,0,0,3,1300,0,98146.0,583967.5230994199,1,64
13.38472764187182,3,1.5,7.396335293800808,8.919319398258887,1.0,0,1,3,1160,470,98115.0,583967.5230994199,18,74
13.94214320889764,4,2.75,8.122668023346407,8.999989642460726,1.0,0,3,3,1970,1210,98136.0,583967.5230994199,0,44
12.691580461311874,4,2.5,7.5443321080536885,8.72518249495877,1.0,0,0,3,980,910,98106.0,583967.5230994199,34,34
12.959844447906553,4,2.0,7.326465613840322,8.9850695596458,1.0,0,0,5,1520,0,98034.0,425000.0,47,47
12.296827008798639,2,1.0,6.84587987526405,8.548691858475609,1.0,0,0,3,900,0,98106.0,583967.5230994199,6,62
12.429216196844383,3,1.0,6.956545443151569,8.835501457409778,1.0,0,0,3,1050,0,98133.0,420392.3640469756,9,60
12.873902018105829,3,1.75,7.138866999945524,8.779557455883728,1.0,0,0,4,1260,0,98008.0,862255.0520166049,48,48
13.071070083016778,6,3.0,8.151909872940905,10.701692702991545,1.5,0,0,3,3470,0,98028.0,454378.5641025539,3,90
13.508985397711013,4,2.5,7.736307096548285,9.396570945266852,2.0,0,0,4,2290,0,98006.0,862255.0520166049,26,26
12.916568464424731,4,2.25,7.940939762327791,10.060491301345794,1.0,0,1,3,1710,1100,98198.0,304992.54679803445,10,56
12.513557345278134,3,2.5,7.408530566894626,9.533582619826515,2.0,0,0,3,1650,0,98014.0,508751.95454545453,8,16
12.799399490807907,3,2.25,7.402451520818244,9.573176298028388,1.0,0,0,4,1140,500,98148.0,358640.2276234583,51,51
13.190022025878143,3,2.5,7.52294091807237,9.221181395154058,2.0,0,0,3,1850,0,98034.0,651583.5919080962,23,23
12.556729517143344,4,2.5,7.600902459542082,8.592300663903043,2.0,0,0,3,2000,0,98042.0,441880.9905430435,11,11
12.814478597635029,3,1.5,7.251344983372214,9.174402265170553,1.0,0,0,3,1410,0,98177.0,420392.3640469756,10,53
12.847663339175718,4,1.75,7.313220387090301,9.358760377094455,1.0,0,0,4,1000,500,98028.0,454378.5641025539,5,59
13.16158409055761,3,2.5,7.807916628926408,10.701692702991545,2.0,0,0,4,2460,0,98059.0,379632.31317664264,34,34
12.254862809699606,3,1.0,6.917705609835305,8.858510813033927,1.0,0,0,3,1010,0,98057.0,379632.31317664264,9,60
12.751299696013497,4,2.5,7.754052639035757,8.249575150000199,2.0,0,0,3,2331,0,98058.0,379632.31317664264,7,7
13.028052697933088,5,2.5,7.7142311448490855,8.958025443361693,1.0,0,0,3,1340,900,98034.0,651583.5919080962,36,36
13.321214236149494,4,3.0,7.803843303538772,9.22197245620589,1.0,0,0,5,1580,870,98006.0,862255.0520166049,47,47
13.241034907121827,4,3.0,8.039157390473237,9.647304147143718,2.0,0,0,3,2400,700,98028.0,454378.5641025539,18,18
13.32530422140102,4,2.0,7.630461261783627,8.517193191416238,1.0,0,0,3,1030,1030,98117.0,583967.5230994199,1,65
12.292250341771226,3,1.75,7.52294091807237,8.946895523888447,1.0,0,0,3,1320,530,98023.0,295885.3806239655,0,35
12.909170156943286,4,1.75,7.517520850603031,9.279866434624793,1.0,0,0,3,960,880,98008.0,862255.0520166049,10,56
13.664687668229691,4,2.0,8.226840890408578,10.386438255536065,2.0,0,0,3,3740,0,98053.0,664965.7806563632,14,14
12.254862809699606,3,1.5,7.258412150595307,9.057189192482008,1.0,0,0,3,1420,0,98023.0,295885.3806239655,11,52
12.656989016542255,3,1.0,7.31986492980897,8.713253274320705,1.0,0,0,4,860,650,98115.0,583967.5230994199,13,74
13.262125319779487,3,1.75,7.6638772587034705,8.779557455883728,1.0,0,2,3,1170,960,98199.0,583967.5230994199,9,60
13.993656743347747,4,2.25,8.157657015196472,8.840145877949938,2.0,0,0,4,2280,1210,98199.0,583967.5230994199,86,86
12.542544882151386,3,1.75,7.396335293800808,9.375854810453756,1.0,0,0,4,1630,0,98045.0,399565.70666666003,43,43
13.151922179645874,3,2.5,7.489970898834801,8.877242435993919,2.0,0,0,3,1790,0,98074.0,702985.8311003743,25,25
13.148031124152906,4,2.5,7.600902459542082,8.64541048921699,2.0,0,0,3,2000,0,98028.0,454378.5641025539,18,18
13.303016877097587,4,2.25,7.723120092266331,10.306616600846745,2.0,0,0,4,1400,860,98006.0,862255.0520166049,37,37
13.437174117244362,4,2.5,8.016317898503415,8.970050661827003,2.0,0,0,3,3030,0,98074.0,702985.8311003743,15,15
12.80765263256463,3,1.5,7.177782416195197,9.006999447958153,1.0,0,0,3,1310,0,98133.0,583967.5230994199,9,64
13.544095457976365,4,2.5,8.258422462458876,9.585346272599638,2.0,0,0,3,3880,0,98074.0,702985.8311003743,14,27
13.993656743347747,4,3.25,8.23217423638394,9.298351249298896,1.5,0,0,5,2400,1210,98105.0,583967.5230994199,64,64
13.239257128875828,5,2.25,8.019612794400267,9.000976444070345,2.0,0,0,3,3040,0,98052.0,664965.7806563632,30,30
13.180632285528304,5,2.5,7.975908360165538,9.173261363734762,1.0,0,0,4,1690,1210,98008.0,862255.0520166049,50,50
13.17115354157376,3,2.5,7.996317231796746,9.391411146868485,1.0,0,0,3,1770,1200,98074.0,702985.8311003743,19,19
13.089840185698769,2,1.75,7.414572881350589,8.699514748210191,1.0,0,0,3,1160,500,98105.0,583967.5230994199,15,72
13.494100711839987,4,2.5,8.070906088787819,9.42294862137501,2.0,0,0,3,3200,0,98059.0,666046.696969697,8,16
12.793859310432293,4,2.0,7.893572073504902,9.839908570893257,1.0,0,0,5,2680,0,98001.0,301050.9595813714,49,49
12.866179972011919,3,1.0,7.114769448366463,9.166179476190413,1.0,0,0,5,1230,0,98056.0,666046.696969697,52,52
13.088806593875486,4,2.5,7.9157131993821155,10.701692702991545,2.0,0,0,3,2740,0,98077.0,614912.0833333334,19,19
13.393153582185892,4,3.5,8.125630988477065,9.027618735160889,2.0,0,0,3,3380,0,98177.0,420392.3640469756,14,14
12.751299696013497,3,1.0,7.01211529430638,8.740336742730447,1.0,0,0,3,1110,0,98115.0,583967.5230994199,13,58
13.186276703147982,5,2.75,7.495541943884256,8.237479288613633,1.5,0,0,3,1400,400,98103.0,583967.5230994199,11,88
12.86099861326992,3,1.75,7.549609165154532,8.616133139271142,1.0,0,0,3,1280,620,98118.0,583967.5230994199,32,32
13.422467969854667,2,1.0,6.84587987526405,10.504464618123944,1.0,0,2,3,930,0,98006.0,862255.0520166049,20,63
12.254862809699606,3,1.75,7.432483807917119,8.953510763007166,1.0,0,0,4,1060,630,98001.0,301050.9595813714,22,38
13.091904169919621,3,2.0,7.258412150595307,8.313852267398207,1.5,0,0,3,1420,0,98103.0,583967.5230994199,1,109
13.993656743347747,5,4.0,8.258422462458876,9.627404615927698,2.0,0,0,3,4510,0,98040.0,1178637.9918699146,12,45
12.594730635321957,3,2.25,7.590852123688581,8.987196820661973,1.0,0,0,4,1560,420,98023.0,295885.3806239655,40,40
13.120361374733656,2,1.75,7.064759027791802,7.984786359616643,1.0,0,0,4,740,430,98103.0,583967.5230994199,111,111
12.254862809699606,3,1.5,6.84587987526405,9.088172738001974,1.0,0,0,4,800,0,98023.0,295885.3806239655,55,55
12.873902018105829,5,3.75,7.969011781106478,8.517193191416238,1.0,0,0,3,1310,1210,98144.0,583967.5230994199,8,8
13.794286921512647,3,2.5,7.897296472595885,8.305731144875866,3.0,0,0,3,2690,0,98117.0,583967.5230994199,0,0
13.270783382522602,4,3.25,8.18004072349016,9.02725852623582,2.0,0,0,3,3569,0,98055.0,379632.31317664264,91,1
12.821123140353697,3,2.0,7.146772179452637,7.984786359616643,3.0,0,0,3,1270,0,98103.0,583967.5230994199,8,8
13.993656743347747,5,5.0,8.258422462458876,9.237858258012922,2.0,0,0,3,3930,560,98004.0,862255.0520166049,91,1
13.561907799165356,4,2.5,8.019612794400267,8.76795190976342,2.0,0,0,3,3040,0,98052.0,664965.7806563632,6,6
13.161487932088379,3,2.25,7.064759027791802,7.984786359616643,3.0,0,0,3,1170,0,98107.0,583967.5230994199,0,0
12.449018824140563,5,2.25,7.630461261783627,9.06323150693797,1.0,0,0,3,1030,1030,98146.0,358640.2276234583,11,52
13.112313041550827,3,1.0,6.897704943128636,8.699514748210191,1.0,0,0,3,990,0,98105.0,583967.5230994199,12,71
13.142166004700508,4,2.5,7.795646536334594,8.556990661290303,2.0,0,0,3,2430,0,98155.0,420392.3640469756,11,11
13.955272500339433,4,4.0,8.258422462458876,10.701692702991545,2.0,0,0,3,4460,0,98053.0,664965.7806563632,13,13
12.441144767709657,3,1.75,7.1308988302963465,9.222466551774023,1.0,0,0,3,1250,0,98010.0,382056.25,20,20
